year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
1982-05-01,final,FI,LU,FINLAND,LUXEMBOURG,7,0,7
1982-05-01,final,GB,LU,UNITED KINGDOM,LUXEMBOURG,6,0,6
1982-05-01,final,IE,LU,IRELAND,LUXEMBOURG,10,0,10
1982-05-01,final,IL,LU,ISRAEL,LUXEMBOURG,5,0,5
1982-05-01,final,LU,LU,LUXEMBOURG,LUXEMBOURG,0,0,0
1982-05-01,final,NL,LU,NETHERLANDS,LUXEMBOURG,7,0,7
1982-05-01,final,NO,LU,NORWAY,LUXEMBOURG,7,0,7
1982-05-01,final,PT,LU,PORTUGAL,LUXEMBOURG,6,0,6
1982-05-01,final,SE,LU,SWEDEN,LUXEMBOURG,0,0,0
1982-05-01,final,TR,LU,TURKIYE,LUXEMBOURG,3,0,3
1982-05-01,final,YU,LU,YUGOSLAVIA,LUXEMBOURG,0,0,0
1982-05-01,final,AT,NL,AUSTRIA,NETHERLANDS,0,0,0
1982-05-01,final,BE,NL,BELGIUM,NETHERLANDS,0,0,0
1982-05-01,final,CH,NL,SWITZERLAND,NETHERLANDS,0,0,0
1982-05-01,final,CY,NL,CYPRUS,NETHERLANDS,0,0,0
1982-05-01,final,DE,NL,GERMANY,NETHERLANDS,5,0,5
1982-05-01,final,DK,NL,DENMARK,NETHERLANDS,0,0,0
1982-05-01,final,ES,NL,SPAIN,NETHERLANDS,0,0,0
1982-05-01,final,FI,NL,FINLAND,NETHERLANDS,0,0,0
1982-05-01,final,GB,NL,UNITED KINGDOM,NETHERLANDS,0,0,0
1982-05-01,final,IE,NL,IRELAND,NETHERLANDS,0,0,0
1982-05-01,final,IL,NL,ISRAEL,NETHERLANDS,0,0,0
1982-05-01,final,LU,NL,LUXEMBOURG,NETHERLANDS,0,0,0
1982-05-01,final,NL,NL,NETHERLANDS,NETHERLANDS,0,0,0
1982-05-01,final,NO,NL,NORWAY,NETHERLANDS,0,0,0
1982-05-01,final,PT,NL,PORTUGAL,NETHERLANDS,0,0,0
1982-05-01,final,SE,NL,SWEDEN,NETHERLANDS,3,0,3
1982-05-01,final,TR,NL,TURKIYE,NETHERLANDS,0,0,0
1982-05-01,final,YU,NL,YUGOSLAVIA,NETHERLANDS,0,0,0
1982-05-01,final,AT,NO,AUSTRIA,NORWAY,6,0,6
1982-05-01,final,BE,NO,BELGIUM,NORWAY,2,0,2
1982-05-01,final,CH,NO,SWITZERLAND,NORWAY,0,0,0
1982-05-01,final,CY,NO,CYPRUS,NORWAY,4,0,4
1982-05-01,final,DE,NO,GERMANY,NORWAY,10,0,10
1982-05-01,final,DK,NO,DENMARK,NORWAY,0,0,0
1982-05-01,final,ES,NO,SPAIN,NORWAY,2,0,2
1982-05-01,final,FI,NO,FINLAND,NORWAY,0,0,0
1982-05-01,final,GB,NO,UNITED KINGDOM,NORWAY,0,0,0
1982-05-01,final,IE,NO,IRELAND,NORWAY,6,0,6
1982-05-01,final,IL,NO,ISRAEL,NORWAY,0,0,0
1982-05-01,final,LU,NO,LUXEMBOURG,NORWAY,6,0,6
1982-05-01,final,NL,NO,NETHERLANDS,NORWAY,0,0,0
1982-05-01,final,NO,NO,NORWAY,NORWAY,0,0,0
1982-05-01,final,PT,NO,PORTUGAL,NORWAY,0,0,0
1982-05-01,final,SE,NO,SWEDEN,NORWAY,4,0,4
1982-05-01,final,TR,NO,TURKIYE,NORWAY,0,0,0
1982-05-01,final,YU,NO,YUGOSLAVIA,NORWAY,0,0,0
1982-05-01,final,AT,PT,AUSTRIA,PORTUGAL,0,0,0
1982-05-01,final,BE,PT,BELGIUM,PORTUGAL,0,0,0
1982-05-01,final,CH,PT,SWITZERLAND,PORTUGAL,1,0,1
1982-05-01,final,CY,PT,CYPRUS,PORTUGAL,0,0,0
1982-05-01,final,DE,PT,GERMANY,PORTUGAL,0,0,0
1982-05-01,final,DK,PT,DENMARK,PORTUGAL,0,0,0
1982-05-01,final,ES,PT,SPAIN,PORTUGAL,0,0,0
1982-05-01,final,FI,PT,FINLAND,PORTUGAL,2,0,2
1982-05-01,final,GB,PT,UNITED KINGDOM,PORTUGAL,4,0,4
1982-05-01,final,IE,PT,IRELAND,PORTUGAL,2,0,2
1982-05-01,final,IL,PT,ISRAEL,PORTUGAL,1,0,1
1982-05-01,final,LU,PT,LUXEMBOURG,PORTUGAL,7,0,7
1982-05-01,final,NL,PT,NETHERLANDS,PORTUGAL,4,0,4
1982-05-01,final,NO,PT,NORWAY,PORTUGAL,0,0,0
1982-05-01,final,PT,PT,PORTUGAL,PORTUGAL,0,0,0
1982-05-01,final,SE,PT,SWEDEN,PORTUGAL,6,0,6
1982-05-01,final,TR,PT,TURKIYE,PORTUGAL,5,0,5
1982-05-01,final,YU,PT,YUGOSLAVIA,PORTUGAL,0,0,0
1982-05-01,final,AT,ES,AUSTRIA,SPAIN,0,0,0
1982-05-01,final,BE,ES,BELGIUM,SPAIN,4,0,4
1982-05-01,final,CH,ES,SWITZERLAND,SPAIN,7,0,7
1982-05-01,final,CY,ES,CYPRUS,SPAIN,10,0,10
1982-05-01,final,DE,ES,GERMANY,SPAIN,7,0,7
1982-05-01,final,DK,ES,DENMARK,SPAIN,0,0,0
1982-05-01,final,ES,ES,SPAIN,SPAIN,0,0,0
1982-05-01,final,FI,ES,FINLAND,SPAIN,6,0,6
1982-05-01,final,GB,ES,UNITED KINGDOM,SPAIN,0,0,0
1982-05-01,final,IE,ES,IRELAND,SPAIN,0,0,0
1982-05-01,final,IL,ES,ISRAEL,SPAIN,8,0,8
1982-05-01,final,LU,ES,LUXEMBOURG,SPAIN,1,0,1
1982-05-01,final,NL,ES,NETHERLANDS,SPAIN,0,0,0
1982-05-01,final,NO,ES,NORWAY,SPAIN,0,0,0
1982-05-01,final,PT,ES,PORTUGAL,SPAIN,0,0,0
1982-05-01,final,SE,ES,SWEDEN,SPAIN,0,0,0
1982-05-01,final,TR,ES,TURKIYE,SPAIN,8,0,8
1982-05-01,final,YU,ES,YUGOSLAVIA,SPAIN,1,0,1
1982-05-01,final,AT,SE,AUSTRIA,SWEDEN,8,0,8
1982-05-01,final,BE,SE,BELGIUM,SWEDEN,5,0,5
1982-05-01,final,CH,SE,SWITZERLAND,SWEDEN,4,0,4
1982-05-01,final,CY,SE,CYPRUS,SWEDEN,0,0,0
1982-05-01,final,DE,SE,GERMANY,SWEDEN,2,0,2
1982-05-01,final,DK,SE,DENMARK,SWEDEN,8,0,8
1982-05-01,final,ES,SE,SPAIN,SWEDEN,4,0,4
1982-05-01,final,FI,SE,FINLAND,SWEDEN,3,0,3
1982-05-01,final,GB,SE,UNITED KINGDOM,SWEDEN,5,0,5
1982-05-01,final,IE,SE,IRELAND,SWEDEN,3,0,3
1982-05-01,final,IL,SE,ISRAEL,SWEDEN,0,0,0
1982-05-01,final,LU,SE,LUXEMBOURG,SWEDEN,3,0,3
1982-05-01,final,NL,SE,NETHERLANDS,SWEDEN,5,0,5
1982-05-01,final,NO,SE,NORWAY,SWEDEN,8,0,8
1982-05-01,final,PT,SE,PORTUGAL,SWEDEN,7,0,7
1982-05-01,final,SE,SE,SWEDEN,SWEDEN,0,0,0
1982-05-01,final,TR,SE,TURKIYE,SWEDEN,0,0,0
1982-05-01,final,YU,SE,YUGOSLAVIA,SWEDEN,2,0,2
1982-05-01,final,AT,CH,AUSTRIA,SWITZERLAND,10,0,10
1982-05-01,final,BE,CH,BELGIUM,SWITZERLAND,12,0,12
1982-05-01,final,CH,CH,SWITZERLAND,SWITZERLAND,0,0,0
1982-05-01,final,CY,CH,CYPRUS,SWITZERLAND,6,0,6
1982-05-01,final,DE,CH,GERMANY,SWITZERLAND,0,0,0
1982-05-01,final,DK,CH,DENMARK,SWITZERLAND,7,0,7
1982-05-01,final,ES,CH,SPAIN,SWITZERLAND,0,0,0
1982-05-01,final,FI,CH,FINLAND,SWITZERLAND,0,0,0
1982-05-01,final,GB,CH,UNITED KINGDOM,SWITZERLAND,12,0,12
1982-05-01,final,IE,CH,IRELAND,SWITZERLAND,8,0,8
1982-05-01,final,IL,CH,ISRAEL,SWITZERLAND,10,0,10
1982-05-01,final,LU,CH,LUXEMBOURG,SWITZERLAND,2,0,2
1982-05-01,final,NL,CH,NETHERLANDS,SWITZERLAND,10,0,10
1982-05-01,final,NO,CH,NORWAY,SWITZERLAND,4,0,4
1982-05-01,final,PT,CH,PORTUGAL,SWITZERLAND,2,0,2
1982-05-01,final,SE,CH,SWEDEN,SWITZERLAND,2,0,2
1982-05-01,final,TR,CH,TURKIYE,SWITZERLAND,2,0,2
1982-05-01,final,YU,CH,YUGOSLAVIA,SWITZERLAND,10,0,10
1982-05-01,final,AT,TR,AUSTRIA,TURKIYE,3,0,3
1982-05-01,final,BE,TR,BELGIUM,TURKIYE,0,0,0
1982-05-01,final,CH,TR,SWITZERLAND,TURKIYE,3,0,3
1982-05-01,final,CY,TR,CYPRUS,TURKIYE,0,0,0
1982-05-01,final,DE,TR,GERMANY,TURKIYE,0,0,0
1982-05-01,final,DK,TR,DENMARK,TURKIYE,0,0,0
1982-05-01,final,ES,TR,SPAIN,TURKIYE,0,0,0
1982-05-01,final,FI,TR,FINLAND,TURKIYE,1,0,1
1982-05-01,final,GB,TR,UNITED KINGDOM,TURKIYE,0,0,0
1982-05-01,final,IE,TR,IRELAND,TURKIYE,0,0,0
1982-05-01,final,IL,TR,ISRAEL,TURKIYE,0,0,0
1982-05-01,final,LU,TR,LUXEMBOURG,TURKIYE,8,0,8
1982-05-01,final,NL,TR,NETHERLANDS,TURKIYE,2,0,2
1982-05-01,final,NO,TR,NORWAY,TURKIYE,3,0,3
1982-05-01,final,PT,TR,PORTUGAL,TURKIYE,0,0,0
1982-05-01,final,SE,TR,SWEDEN,TURKIYE,0,0,0
1982-05-01,final,TR,TR,TURKIYE,TURKIYE,0,0,0
1982-05-01,final,YU,TR,YUGOSLAVIA,TURKIYE,0,0,0
1982-05-01,final,AT,GB,AUSTRIA,UNITED KINGDOM,12,0,12
1982-05-01,final,BE,GB,BELGIUM,UNITED KINGDOM,0,0,0
1982-05-01,final,CH,GB,SWITZERLAND,UNITED KINGDOM,5,0,5
1982-05-01,final,CY,GB,CYPRUS,UNITED KINGDOM,3,0,3
1982-05-01,final,DE,GB,GERMANY,UNITED KINGDOM,1,0,1
1982-05-01,final,DK,GB,DENMARK,UNITED KINGDOM,2,0,2
1982-05-01,final,ES,GB,SPAIN,UNITED KINGDOM,1,0,1
1982-05-01,final,FI,GB,FINLAND,UNITED KINGDOM,4,0,4
1982-05-01,final,GB,GB,UNITED KINGDOM,UNITED KINGDOM,0,0,0
1982-05-01,final,IE,GB,IRELAND,UNITED KINGDOM,7,0,7
1982-05-01,final,IL,GB,ISRAEL,UNITED KINGDOM,2,0,2
1982-05-01,final,LU,GB,LUXEMBOURG,UNITED KINGDOM,12,0,12
1982-05-01,final,NL,GB,NETHERLANDS,UNITED KINGDOM,1,0,1
1982-05-01,final,NO,GB,NORWAY,UNITED KINGDOM,6,0,6
1982-05-01,final,PT,GB,PORTUGAL,UNITED KINGDOM,4,0,4
1982-05-01,final,SE,GB,SWEDEN,UNITED KINGDOM,0,0,0
1982-05-01,final,TR,GB,TURKIYE,UNITED KINGDOM,10,0,10
1982-05-01,final,YU,GB,YUGOSLAVIA,UNITED KINGDOM,6,0,6
1982-05-01,final,AT,YU,AUSTRIA,YUGOSLAVIA,0,0,0
1982-05-01,final,BE,YU,BELGIUM,YUGOSLAVIA,1,0,1
1982-05-01,final,CH,YU,SWITZERLAND,YUGOSLAVIA,0,0,0
1982-05-01,final,CY,YU,CYPRUS,YUGOSLAVIA,1,0,1
1982-05-01,final,DE,YU,GERMANY,YUGOSLAVIA,0,0,0
1982-05-01,final,DK,YU,DENMARK,YUGOSLAVIA,3,0,3
1982-05-01,final,ES,YU,SPAIN,YUGOSLAVIA,0,0,0
1982-05-01,final,FI,YU,FINLAND,YUGOSLAVIA,0,0,0
1982-05-01,final,GB,YU,UNITED KINGDOM,YUGOSLAVIA,0,0,0
1982-05-01,final,IE,YU,IRELAND,YUGOSLAVIA,0,0,0
1982-05-01,final,IL,YU,ISRAEL,YUGOSLAVIA,0,0,0
1982-05-01,final,LU,YU,LUXEMBOURG,YUGOSLAVIA,0,0,0
1982-05-01,final,NL,YU,NETHERLANDS,YUGOSLAVIA,0,0,0
1982-05-01,final,NO,YU,NORWAY,YUGOSLAVIA,0,0,0
1982-05-01,final,PT,YU,PORTUGAL,YUGOSLAVIA,0,0,0
1982-05-01,final,SE,YU,SWEDEN,YUGOSLAVIA,12,0,12
1982-05-01,final,TR,YU,TURKIYE,YUGOSLAVIA,4,0,4
1982-05-01,final,YU,YU,YUGOSLAVIA,YUGOSLAVIA,0,0,0
1983-05-01,final,AT,AT,AUSTRIA,AUSTRIA,0,0,0
1983-05-01,final,BE,AT,BELGIUM,AUSTRIA,3,0,3
1983-05-01,final,CH,AT,SWITZERLAND,AUSTRIA,0,0,0
1983-05-01,final,CY,AT,CYPRUS,AUSTRIA,3,0,3
1983-05-01,final,DE,AT,GERMANY,AUSTRIA,0,0,0
1983-05-01,final,DK,AT,DENMARK,AUSTRIA,6,0,6
1983-05-01,final,ES,AT,SPAIN,AUSTRIA,0,0,0
1983-05-01,final,FI,AT,FINLAND,AUSTRIA,0,0,0
1983-05-01,final,FR,AT,FRANCE,AUSTRIA,0,0,0
1983-05-01,final,GB,AT,UNITED KINGDOM,AUSTRIA,3,0,3
1983-05-01,final,GR,AT,GREECE,AUSTRIA,4,0,4
1983-05-01,final,IL,AT,ISRAEL,AUSTRIA,2,0,2
1983-05-01,final,IT,AT,ITALY,AUSTRIA,5,0,5
1983-05-01,final,LU,AT,LUXEMBOURG,AUSTRIA,0,0,0
1983-05-01,final,NL,AT,NETHERLANDS,AUSTRIA,4,0,4
1983-05-01,final,NO,AT,NORWAY,AUSTRIA,0,0,0
1983-05-01,final,PT,AT,PORTUGAL,AUSTRIA,5,0,5
1983-05-01,final,SE,AT,SWEDEN,AUSTRIA,4,0,4
1983-05-01,final,TR,AT,TURKIYE,AUSTRIA,10,0,10
1983-05-01,final,YU,AT,YUGOSLAVIA,AUSTRIA,4,0,4
1983-05-01,final,AT,BE,AUSTRIA,BELGIUM,0,0,0
1983-05-01,final,BE,BE,BELGIUM,BELGIUM,0,0,0
1983-05-01,final,CH,BE,SWITZERLAND,BELGIUM,0,0,0
1983-05-01,final,CY,BE,CYPRUS,BELGIUM,0,0,0
1983-05-01,final,DE,BE,GERMANY,BELGIUM,0,0,0
1983-05-01,final,DK,BE,DENMARK,BELGIUM,0,0,0
1983-05-01,final,ES,BE,SPAIN,BELGIUM,8,0,8
1983-05-01,final,FI,BE,FINLAND,BELGIUM,0,0,0
1983-05-01,final,FR,BE,FRANCE,BELGIUM,0,0,0
1983-05-01,final,GB,BE,UNITED KINGDOM,BELGIUM,4,0,4
1983-05-01,final,GR,BE,GREECE,BELGIUM,0,0,0
1983-05-01,final,IL,BE,ISRAEL,BELGIUM,0,0,0
1983-05-01,final,IT,BE,ITALY,BELGIUM,0,0,0
1983-05-01,final,LU,BE,LUXEMBOURG,BELGIUM,0,0,0
1983-05-01,final,NL,BE,NETHERLANDS,BELGIUM,0,0,0
1983-05-01,final,NO,BE,NORWAY,BELGIUM,0,0,0
1983-05-01,final,PT,BE,PORTUGAL,BELGIUM,1,0,1
1983-05-01,final,SE,BE,SWEDEN,BELGIUM,0,0,0
1983-05-01,final,TR,BE,TURKIYE,BELGIUM,0,0,0
1983-05-01,final,YU,BE,YUGOSLAVIA,BELGIUM,0,0,0
1983-05-01,final,AT,CY,AUSTRIA,CYPRUS,0,0,0
1983-05-01,final,BE,CY,BELGIUM,CYPRUS,4,0,4
1983-05-01,final,CH,CY,SWITZERLAND,CYPRUS,1,0,1
1983-05-01,final,CY,CY,CYPRUS,CYPRUS,0,0,0
1983-05-01,final,DE,CY,GERMANY,CYPRUS,5,0,5
1983-05-01,final,DK,CY,DENMARK,CYPRUS,1,0,1
1983-05-01,final,ES,CY,SPAIN,CYPRUS,0,0,0
1983-05-01,final,FI,CY,FINLAND,CYPRUS,0,0,0
1983-05-01,final,FR,CY,FRANCE,CYPRUS,0,0,0
1983-05-01,final,GB,CY,UNITED KINGDOM,CYPRUS,0,0,0
1983-05-01,final,GR,CY,GREECE,CYPRUS,0,0,0
1983-05-01,final,IL,CY,ISRAEL,CYPRUS,5,0,5
1983-05-01,final,IT,CY,ITALY,CYPRUS,0,0,0
1983-05-01,final,LU,CY,LUXEMBOURG,CYPRUS,0,0,0
1983-05-01,final,NL,CY,NETHERLANDS,CYPRUS,0,0,0
1983-05-01,final,NO,CY,NORWAY,CYPRUS,4,0,4
1983-05-01,final,PT,CY,PORTUGAL,CYPRUS,0,0,0
1983-05-01,final,SE,CY,SWEDEN,CYPRUS,0,0,0
1983-05-01,final,TR,CY,TURKIYE,CYPRUS,0,0,0
1983-05-01,final,YU,CY,YUGOSLAVIA,CYPRUS,6,0,6
1983-05-01,final,AT,DK,AUSTRIA,DENMARK,0,0,0
1983-05-01,final,BE,DK,BELGIUM,DENMARK,0,0,0
1983-05-01,final,CH,DK,SWITZERLAND,DENMARK,0,0,0
1983-05-01,final,CY,DK,CYPRUS,DENMARK,2,0,2
1983-05-01,final,DE,DK,GERMANY,DENMARK,0,0,0
1983-05-01,final,DK,DK,DENMARK,DENMARK,0,0,0
1983-05-01,final,ES,DK,SPAIN,DENMARK,4,0,4
1983-05-01,final,FI,DK,FINLAND,DENMARK,0,0,0
1983-05-01,final,FR,DK,FRANCE,DENMARK,0,0,0
1983-05-01,final,GB,DK,UNITED KINGDOM,DENMARK,2,0,2
1983-05-01,final,GR,DK,GREECE,DENMARK,0,0,0
1983-05-01,final,IL,DK,ISRAEL,DENMARK,0,0,0
1983-05-01,final,IT,DK,ITALY,DENMARK,0,0,0
1983-05-01,final,LU,DK,LUXEMBOURG,DENMARK,0,0,0
1983-05-01,final,NL,DK,NETHERLANDS,DENMARK,0,0,0
1983-05-01,final,NO,DK,NORWAY,DENMARK,0,0,0
1983-05-01,final,PT,DK,PORTUGAL,DENMARK,0,0,0
1983-05-01,final,SE,DK,SWEDEN,DENMARK,7,0,7
1983-05-01,final,TR,DK,TURKIYE,DENMARK,1,0,1
1983-05-01,final,YU,DK,YUGOSLAVIA,DENMARK,0,0,0
1983-05-01,final,AT,FI,AUSTRIA,FINLAND,2,0,2
1983-05-01,final,BE,FI,BELGIUM,FINLAND,0,0,0
1983-05-01,final,CH,FI,SWITZERLAND,FINLAND,4,0,4
1983-05-01,final,CY,FI,CYPRUS,FINLAND,0,0,0
1983-05-01,final,DE,FI,GERMANY,FINLAND,7,0,7
1983-05-01,final,DK,FI,DENMARK,FINLAND,0,0,0
1983-05-01,final,ES,FI,SPAIN,FINLAND,0,0,0
1983-05-01,final,FI,FI,FINLAND,FINLAND,0,0,0
1983-05-01,final,FR,FI,FRANCE,FINLAND,1,0,1
1983-05-01,final,GB,FI,UNITED KINGDOM,FINLAND,6,0,6
1983-05-01,final,GR,FI,GREECE,FINLAND,8,0,8
1983-05-01,final,IL,FI,ISRAEL,FINLAND,7,0,7
1983-05-01,final,IT,FI,ITALY,FINLAND,0,0,0
1983-05-01,final,LU,FI,LUXEMBOURG,FINLAND,1,0,1
1983-05-01,final,NL,FI,NETHERLANDS,FINLAND,0,0,0
1983-05-01,final,NO,FI,NORWAY,FINLAND,2,0,2
1983-05-01,final,PT,FI,PORTUGAL,FINLAND,0,0,0
1983-05-01,final,SE,FI,SWEDEN,FINLAND,0,0,0
1983-05-01,final,TR,FI,TURKIYE,FINLAND,3,0,3
1983-05-01,final,YU,FI,YUGOSLAVIA,FINLAND,0,0,0
1983-05-01,final,AT,FR,AUSTRIA,FRANCE,0,0,0
1983-05-01,final,BE,FR,BELGIUM,FRANCE,0,0,0
1983-05-01,final,CH,FR,SWITZERLAND,FRANCE,10,0,10
1983-05-01,final,CY,FR,CYPRUS,FRANCE,4,0,4
1983-05-01,final,DE,FR,GERMANY,FRANCE,4,0,4
1983-05-01,final,DK,FR,DENMARK,FRANCE,0,0,0
1983-05-01,final,ES,FR,SPAIN,FRANCE,0,0,0
1983-05-01,final,FI,FR,FINLAND,FRANCE,6,0,6
1983-05-01,final,FR,FR,FRANCE,FRANCE,0,0,0
1983-05-01,final,GB,FR,UNITED KINGDOM,FRANCE,0,0,0
1983-05-01,final,GR,FR,GREECE,FRANCE,7,0,7
1983-05-01,final,IL,FR,ISRAEL,FRANCE,1,0,1
1983-05-01,final,IT,FR,ITALY,FRANCE,10,0,10
1983-05-01,final,LU,FR,LUXEMBOURG,FRANCE,3,0,3
1983-05-01,final,NL,FR,NETHERLANDS,FRANCE,2,0,2
1983-05-01,final,NO,FR,NORWAY,FRANCE,3,0,3
1983-05-01,final,PT,FR,PORTUGAL,FRANCE,3,0,3
1983-05-01,final,SE,FR,SWEDEN,FRANCE,0,0,0
1983-05-01,final,TR,FR,TURKIYE,FRANCE,0,0,0
1983-05-01,final,YU,FR,YUGOSLAVIA,FRANCE,3,0,3
1983-05-01,final,AT,DE,AUSTRIA,GERMANY,7,0,7
1983-05-01,final,BE,DE,BELGIUM,GERMANY,6,0,6
1983-05-01,final,CH,DE,SWITZERLAND,GERMANY,2,0,2
1983-05-01,final,CY,DE,CYPRUS,GERMANY,0,0,0
1983-05-01,final,DE,DE,GERMANY,GERMANY,0,0,0
1983-05-01,final,DK,DE,DENMARK,GERMANY,3,0,3
1983-05-01,final,ES,DE,SPAIN,GERMANY,0,0,0
1983-05-01,final,FI,DE,FINLAND,GERMANY,4,0,4
1983-05-01,final,FR,DE,FRANCE,GERMANY,10,0,10
1983-05-01,final,GB,DE,UNITED KINGDOM,GERMANY,7,0,7
1983-05-01,final,GR,DE,GREECE,GERMANY,1,0,1
1983-05-01,final,IL,DE,ISRAEL,GERMANY,0,0,0
1983-05-01,final,IT,DE,ITALY,GERMANY,6,0,6
1983-05-01,final,LU,DE,LUXEMBOURG,GERMANY,12,0,12
1983-05-01,final,NL,DE,NETHERLANDS,GERMANY,10,0,10
1983-05-01,final,NO,DE,NORWAY,GERMANY,10,0,10
1983-05-01,final,PT,DE,PORTUGAL,GERMANY,8,0,8
1983-05-01,final,SE,DE,SWEDEN,GERMANY,8,0,8
1983-05-01,final,TR,DE,TURKIYE,GERMANY,0,0,0
1983-05-01,final,YU,DE,YUGOSLAVIA,GERMANY,0,0,0
1983-05-01,final,AT,GR,AUSTRIA,GREECE,0,0,0
1983-05-01,final,BE,GR,BELGIUM,GREECE,0,0,0
1983-05-01,final,CH,GR,SWITZERLAND,GREECE,0,0,0
1983-05-01,final,CY,GR,CYPRUS,GREECE,12,0,12
1983-05-01,final,DE,GR,GERMANY,GREECE,0,0,0
1983-05-01,final,DK,GR,DENMARK,GREECE,0,0,0
1983-05-01,final,ES,GR,SPAIN,GREECE,12,0,12
1983-05-01,final,FI,GR,FINLAND,GREECE,5,0,5
1983-05-01,final,FR,GR,FRANCE,GREECE,3,0,3
1983-05-01,final,GB,GR,UNITED KINGDOM,GREECE,0,0,0
1983-05-01,final,GR,GR,GREECE,GREECE,0,0,0
1983-05-01,final,IL,GR,ISRAEL,GREECE,0,0,0
1983-05-01,final,IT,GR,ITALY,GREECE,0,0,0
1983-05-01,final,LU,GR,LUXEMBOURG,GREECE,0,0,0
1983-05-01,final,NL,GR,NETHERLANDS,GREECE,0,0,0
1983-05-01,final,NO,GR,NORWAY,GREECE,0,0,0
1983-05-01,final,PT,GR,PORTUGAL,GREECE,0,0,0
1983-05-01,final,SE,GR,SWEDEN,GREECE,0,0,0
1983-05-01,final,TR,GR,TURKIYE,GREECE,0,0,0
1983-05-01,final,YU,GR,YUGOSLAVIA,GREECE,0,0,0
1983-05-01,final,AT,IL,AUSTRIA,ISRAEL,12,0,12
1983-05-01,final,BE,IL,BELGIUM,ISRAEL,10,0,10
1983-05-01,final,CH,IL,SWITZERLAND,ISRAEL,7,0,7
1983-05-01,final,CY,IL,CYPRUS,ISRAEL,0,0,0
1983-05-01,final,DE,IL,GERMANY,ISRAEL,10,0,10
1983-05-01,final,DK,IL,DENMARK,ISRAEL,7,0,7
1983-05-01,final,ES,IL,SPAIN,ISRAEL,6,0,6
1983-05-01,final,FI,IL,FINLAND,ISRAEL,7,0,7
1983-05-01,final,FR,IL,FRANCE,ISRAEL,8,0,8
1983-05-01,final,GB,IL,UNITED KINGDOM,ISRAEL,10,0,10
1983-05-01,final,GR,IL,GREECE,ISRAEL,3,0,3
1983-05-01,final,IL,IL,ISRAEL,ISRAEL,0,0,0
1983-05-01,final,IT,IL,ITALY,ISRAEL,3,0,3
1983-05-01,final,LU,IL,LUXEMBOURG,ISRAEL,10,0,10
1983-05-01,final,NL,IL,NETHERLANDS,ISRAEL,12,0,12
1983-05-01,final,NO,IL,NORWAY,ISRAEL,6,0,6
1983-05-01,final,PT,IL,PORTUGAL,ISRAEL,10,0,10
1983-05-01,final,SE,IL,SWEDEN,ISRAEL,5,0,5
1983-05-01,final,TR,IL,TURKIYE,ISRAEL,0,0,0
1983-05-01,final,YU,IL,YUGOSLAVIA,ISRAEL,10,0,10
1983-05-01,final,AT,IT,AUSTRIA,ITALY,0,0,0
1983-05-01,final,BE,IT,BELGIUM,ITALY,0,0,0
1983-05-01,final,CH,IT,SWITZERLAND,ITALY,0,0,0
1983-05-01,final,CY,IT,CYPRUS,ITALY,1,0,1
1983-05-01,final,DE,IT,GERMANY,ITALY,0,0,0
1983-05-01,final,DK,IT,DENMARK,ITALY,0,0,0
1983-05-01,final,ES,IT,SPAIN,ITALY,3,0,3
1983-05-01,final,FI,IT,FINLAND,ITALY,1,0,1
1983-05-01,final,FR,IT,FRANCE,ITALY,7,0,7
1983-05-01,final,GB,IT,UNITED KINGDOM,ITALY,0,0,0
1983-05-01,final,GR,IT,GREECE,ITALY,2,0,2
1983-05-01,final,IL,IT,ISRAEL,ITALY,6,0,6
1983-05-01,final,IT,IT,ITALY,ITALY,0,0,0
1983-05-01,final,LU,IT,LUXEMBOURG,ITALY,0,0,0
1983-05-01,final,NL,IT,NETHERLANDS,ITALY,0,0,0
1983-05-01,final,NO,IT,NORWAY,ITALY,0,0,0
1983-05-01,final,PT,IT,PORTUGAL,ITALY,7,0,7
1983-05-01,final,SE,IT,SWEDEN,ITALY,2,0,2
1983-05-01,final,TR,IT,TURKIYE,ITALY,4,0,4
1983-05-01,final,YU,IT,YUGOSLAVIA,ITALY,8,0,8
1983-05-01,final,AT,LU,AUSTRIA,LUXEMBOURG,5,0,5
1983-05-01,final,BE,LU,BELGIUM,LUXEMBOURG,8,0,8
1983-05-01,final,CH,LU,SWITZERLAND,LUXEMBOURG,3,0,3
1983-05-01,final,CY,LU,CYPRUS,LUXEMBOURG,10,0,10
1983-05-01,final,DE,LU,GERMANY,LUXEMBOURG,8,0,8
1983-05-01,final,DK,LU,DENMARK,LUXEMBOURG,2,0,2
1983-05-01,final,ES,LU,SPAIN,LUXEMBOURG,7,0,7
1983-05-01,final,FI,LU,FINLAND,LUXEMBOURG,8,0,8
1983-05-01,final,FR,LU,FRANCE,LUXEMBOURG,12,0,12
1983-05-01,final,GB,LU,UNITED KINGDOM,LUXEMBOURG,0,0,0
1983-05-01,final,GR,LU,GREECE,LUXEMBOURG,12,0,12
1983-05-01,final,IL,LU,ISRAEL,LUXEMBOURG,12,0,12
1983-05-01,final,IT,LU,ITALY,LUXEMBOURG,12,0,12
1983-05-01,final,LU,LU,LUXEMBOURG,LUXEMBOURG,0,0,0
1983-05-01,final,NL,LU,NETHERLANDS,LUXEMBOURG,1,0,1
1983-05-01,final,NO,LU,NORWAY,LUXEMBOURG,0,0,0
